ID,Nombre,Tipo,Departamento,Municipio,Dirección,Código Postal,Teléfono
2450,Agencia Guatemala 2450,Agencia,Guatemala,Guatemala,Zona 10,94629,+502 9631-6387
2451,Agencia Antigua Guatemala 2451,Agencia,Sacatepéquez,Antigua Guatemala,Zona 8,54790,+502 2889-1819
2452,Agencia Escuintla 2452,Agencia,Escuintla,Escuintla,Zona 8,57780,+502 3025-5801
2453,Agencia Quetzaltenango 2453,Agencia,Quetzaltenango,Quetzaltenango,Zona 2,50516,+502 2678-5699
2454,Agencia Cobán 2454,Agencia,Alta Verapaz,Cobán,Zona 4,87576,+502 7091-5891
2455,Agencia Flores 2455,Agencia,Petén,Flores,Zona 8,15360,+502 5565-9940
2456,Agencia Chiquimula 2456,Agencia,Chiquimula,Chiquimula,Zona 1,27445,+502 3151-2059
2457,Agencia Jutiapa 2457,Agencia,Jutiapa,Jutiapa,Zona 5,10272,+502 9318-8091
2458,Agencia Jalapa 2458,Agencia,Jalapa,Jalapa,Zona 6,13055,+502 5263-9558
2459,Agencia Huehuetenango 2459,Agencia,Huehuetenango,Huehuetenango,Zona 2,41401,+502 2132-5736
2460,Agencia Guatemala 2460,Agencia,Guatemala,Guatemala,Zona 10,66606,+502 1355-3838
2461,Agencia Antigua Guatemala 2461,Agencia,Sacatepéquez,Antigua Guatemala,Zona 7,36516,+502 3141-2880
2462,Agencia Escuintla 2462,Agencia,Escuintla,Escuintla,Zona 3,47440,+502 8362-2550
2463,Agencia Quetzaltenango 2463,Agencia,Quetzaltenango,Quetzaltenango,Zona 4,31965,+502 2805-2200
2464,Agencia Cobán 2464,Agencia,Alta Verapaz,Cobán,Zona 7,14970,+502 4367-6349
2465,Agencia Flores 2465,Agencia,Petén,Flores,Zona 4,55446,+502 9789-3882
2466,Agencia Chiquimula 2466,Agencia,Chiquimula,Chiquimula,Zona 3,34351,+502 3502-6223
2467,Agencia Jutiapa 2467,Agencia,Jutiapa,Jutiapa,Zona 10,96564,+502 6073-8473
2468,Agencia Jalapa 2468,Agencia,Jalapa,Jalapa,Zona 6,90372,+502 5194-4483
2469,Agencia Huehuetenango 2469,Agencia,Huehuetenango,Huehuetenango,Zona 9,54629,+502 5860-2613
2470,Agencia Guatemala 2470,Agencia,Guatemala,Guatemala,Zona 8,44774,+502 6166-1651
2471,Agencia Antigua Guatemala 2471,Agencia,Sacatepéquez,Antigua Guatemala,Zona 9,17138,+502 8997-1335
2472,Agencia Escuintla 2472,Agencia,Escuintla,Escuintla,Zona 5,61318,+502 4955-6017
2473,Agencia Quetzaltenango 2473,Agencia,Quetzaltenango,Quetzaltenango,Zona 4,79502,+502 2162-1432
2474,Agencia Cobán 2474,Agencia,Alta Verapaz,Cobán,Zona 7,87259,+502 9014-9303
2475,Agencia Flores 2475,Agencia,Petén,Flores,Zona 8,49318,+502 7991-7143
2476,Agencia Chiquimula 2476,Agencia,Chiquimula,Chiquimula,Zona 8,37586,+502 6466-7408
2477,Agencia Jutiapa 2477,Agencia,Jutiapa,Jutiapa,Zona 3,44861,+502 5886-4570
2478,Agencia Jalapa 2478,Agencia,Jalapa,Jalapa,Zona 3,28677,+502 1568-6956
2479,Agencia Huehuetenango 2479,Agencia,Huehuetenango,Huehuetenango,Zona 9,29888,+502 8188-6216
2480,Agencia Guatemala 2480,Agencia,Guatemala,Guatemala,Zona 5,73282,+502 6118-8781
2481,Agencia Antigua Guatemala 2481,Agencia,Sacatepéquez,Antigua Guatemala,Zona 4,41502,+502 5818-7533
2482,Agencia Escuintla 2482,Agencia,Escuintla,Escuintla,Zona 4,82917,+502 5112-2354
2483,Agencia Quetzaltenango 2483,Agencia,Quetzaltenango,Quetzaltenango,Zona 1,97207,+502 1730-6679
2484,Agencia Cobán 2484,Agencia,Alta Verapaz,Cobán,Zona 3,71134,+502 1963-4261
2485,Agencia Flores 2485,Agencia,Petén,Flores,Zona 9,93124,+502 2521-5643
2486,Agencia Chiquimula 2486,Agencia,Chiquimula,Chiquimula,Zona 7,86599,+502 6356-1408
2487,Agencia Jutiapa 2487,Agencia,Jutiapa,Jutiapa,Zona 9,13689,+502 8962-8891
2488,Agencia Jalapa 2488,Agencia,Jalapa,Jalapa,Zona 2,20082,+502 5769-7011
2489,Agencia Huehuetenango 2489,Agencia,Huehuetenango,Huehuetenango,Zona 7,44722,+502 3653-2503
2490,Agencia Guatemala 2490,Agencia,Guatemala,Guatemala,Zona 9,62724,+502 8766-8363
2491,Agencia Antigua Guatemala 2491,Agencia,Sacatepéquez,Antigua Guatemala,Zona 9,48669,+502 9775-8955
2492,Agencia Escuintla 2492,Agencia,Escuintla,Escuintla,Zona 10,59388,+502 7618-8428
2493,Agencia Quetzaltenango 2493,Agencia,Quetzaltenango,Quetzaltenango,Zona 9,11540,+502 5951-8643
2494,Agencia Cobán 2494,Agencia,Alta Verapaz,Cobán,Zona 4,95091,+502 1727-1335
2495,Agencia Flores 2495,Agencia,Petén,Flores,Zona 1,14341,+502 5199-3204
2496,Agencia Chiquimula 2496,Agencia,Chiquimula,Chiquimula,Zona 9,82019,+502 1190-5962
2497,Agencia Jutiapa 2497,Agencia,Jutiapa,Jutiapa,Zona 1,40979,+502 5732-8312
2498,Agencia Jalapa 2498,Agencia,Jalapa,Jalapa,Zona 8,24914,+502 5238-7956
2499,Agencia Huehuetenango 2499,Agencia,Huehuetenango,Huehuetenango,Zona 9,58856,+502 7372-5530
2500,Agencia Guatemala 2500,Agencia,Guatemala,Guatemala,Zona 8,98917,+502 7852-3878
2501,Agencia Antigua Guatemala 2501,Agencia,Sacatepéquez,Antigua Guatemala,Zona 7,91617,+502 7770-3500
2502,Agencia Escuintla 2502,Agencia,Escuintla,Escuintla,Zona 10,50237,+502 4673-2274
2503,Agencia Quetzaltenango 2503,Agencia,Quetzaltenango,Quetzaltenango,Zona 4,34232,+502 5894-2195
2504,Agencia Cobán 2504,Agencia,Alta Verapaz,Cobán,Zona 5,45793,+502 4269-3698
2505,Agencia Flores 2505,Agencia,Petén,Flores,Zona 8,11023,+502 6621-4533
2506,Agencia Chiquimula 2506,Agencia,Chiquimula,Chiquimula,Zona 1,60793,+502 9333-1308
2507,Agencia Jutiapa 2507,Agencia,Jutiapa,Jutiapa,Zona 3,39547,+502 6105-3999
2508,Agencia Jalapa 2508,Agencia,Jalapa,Jalapa,Zona 7,77492,+502 6674-1890
2509,Agencia Huehuetenango 2509,Agencia,Huehuetenango,Huehuetenango,Zona 2,38129,+502 5832-9428
2510,Agencia Guatemala 2510,Agencia,Guatemala,Guatemala,Zona 10,30197,+502 2215-1101
2511,Agencia Antigua Guatemala 2511,Agencia,Sacatepéquez,Antigua Guatemala,Zona 6,51122,+502 4331-9633
2512,Agencia Escuintla 2512,Agencia,Escuintla,Escuintla,Zona 2,67790,+502 3609-9445
2513,Agencia Quetzaltenango 2513,Agencia,Quetzaltenango,Quetzaltenango,Zona 4,60882,+502 5766-8633
2514,Agencia Cobán 2514,Agencia,Alta Verapaz,Cobán,Zona 8,80149,+502 4317-2792
2515,Agencia Flores 2515,Agencia,Petén,Flores,Zona 5,29263,+502 5582-1051
2516,Agencia Chiquimula 2516,Agencia,Chiquimula,Chiquimula,Zona 8,20158,+502 9947-8308
2517,Agencia Jutiapa 2517,Agencia,Jutiapa,Jutiapa,Zona 3,87160,+502 2676-2435
2518,Agencia Jalapa 2518,Agencia,Jalapa,Jalapa,Zona 10,38620,+502 9026-6531
2519,Agencia Huehuetenango 2519,Agencia,Huehuetenango,Huehuetenango,Zona 3,70037,+502 5163-6930
2520,Agencia Guatemala 2520,Agencia,Guatemala,Guatemala,Zona 2,37691,+502 7835-4859
2521,Agencia Antigua Guatemala 2521,Agencia,Sacatepéquez,Antigua Guatemala,Zona 1,87809,+502 4233-1845
2522,Agencia Escuintla 2522,Agencia,Escuintla,Escuintla,Zona 3,14227,+502 8578-7370
2523,Agencia Quetzaltenango 2523,Agencia,Quetzaltenango,Quetzaltenango,Zona 4,23002,+502 8183-5166
2524,Agencia Cobán 2524,Agencia,Alta Verapaz,Cobán,Zona 5,37845,+502 8844-3507
2525,Agencia Flores 2525,Agencia,Petén,Flores,Zona 9,57324,+502 8049-8409
2526,Agencia Chiquimula 2526,Agencia,Chiquimula,Chiquimula,Zona 5,35340,+502 7895-4342
2527,Agencia Jutiapa 2527,Agencia,Jutiapa,Jutiapa,Zona 3,29704,+502 6465-2613
2528,Agencia Jalapa 2528,Agencia,Jalapa,Jalapa,Zona 8,89338,+502 3797-8761
2529,Agencia Huehuetenango 2529,Agencia,Huehuetenango,Huehuetenango,Zona 1,49660,+502 9434-6743
2530,Agencia Guatemala 2530,Agencia,Guatemala,Guatemala,Zona 5,38420,+502 4373-5591
2531,Agencia Antigua Guatemala 2531,Agencia,Sacatepéquez,Antigua Guatemala,Zona 3,72630,+502 9926-1388
2532,Agencia Escuintla 2532,Agencia,Escuintla,Escuintla,Zona 5,28267,+502 8994-1683
2533,Agencia Quetzaltenango 2533,Agencia,Quetzaltenango,Quetzaltenango,Zona 8,56434,+502 2802-3914
2534,Agencia Cobán 2534,Agencia,Alta Verapaz,Cobán,Zona 7,62069,+502 9248-5857
2535,Agencia Flores 2535,Agencia,Petén,Flores,Zona 10,36448,+502 5358-5989
2536,Agencia Chiquimula 2536,Agencia,Chiquimula,Chiquimula,Zona 8,74728,+502 6065-1343
2537,Agencia Jutiapa 2537,Agencia,Jutiapa,Jutiapa,Zona 2,69201,+502 9490-5010
2538,Agencia Jalapa 2538,Agencia,Jalapa,Jalapa,Zona 2,54614,+502 3518-3896
2539,Agencia Huehuetenango 2539,Agencia,Huehuetenango,Huehuetenango,Zona 10,99222,+502 1304-3605
2540,Agencia Guatemala 2540,Agencia,Guatemala,Guatemala,Zona 8,37348,+502 5800-9240
2541,Agencia Antigua Guatemala 2541,Agencia,Sacatepéquez,Antigua Guatemala,Zona 7,92200,+502 3838-5936
2542,Agencia Escuintla 2542,Agencia,Escuintla,Escuintla,Zona 2,14317,+502 9358-2686
2543,Agencia Quetzaltenango 2543,Agencia,Quetzaltenango,Quetzaltenango,Zona 3,52362,+502 7461-5250
2544,Agencia Cobán 2544,Agencia,Alta Verapaz,Cobán,Zona 9,97113,+502 1161-2776
2545,Agencia Flores 2545,Agencia,Petén,Flores,Zona 2,95257,+502 5033-8321
2546,Agencia Chiquimula 2546,Agencia,Chiquimula,Chiquimula,Zona 10,12899,+502 1867-4918
2547,Agencia Jutiapa 2547,Agencia,Jutiapa,Jutiapa,Zona 1,46111,+502 7488-3575
2548,Agencia Jalapa 2548,Agencia,Jalapa,Jalapa,Zona 2,51938,+502 8849-5584
2549,Agencia Huehuetenango 2549,Agencia,Huehuetenango,Huehuetenango,Zona 10,29395,+502 3963-3805
2550,Agencia Guatemala 2550,Agencia,Guatemala,Guatemala,Zona 7,38267,+502 1653-4890
2551,Agencia Antigua Guatemala 2551,Agencia,Sacatepéquez,Antigua Guatemala,Zona 7,70655,+502 1416-4703
2552,Agencia Escuintla 2552,Agencia,Escuintla,Escuintla,Zona 1,32344,+502 7662-7881
2553,Agencia Quetzaltenango 2553,Agencia,Quetzaltenango,Quetzaltenango,Zona 6,68833,+502 4541-7578
2554,Agencia Cobán 2554,Agencia,Alta Verapaz,Cobán,Zona 9,80051,+502 7989-9649
2555,Agencia Flores 2555,Agencia,Petén,Flores,Zona 8,89429,+502 7712-8703
2556,Agencia Chiquimula 2556,Agencia,Chiquimula,Chiquimula,Zona 2,39868,+502 7203-7820
2557,Agencia Jutiapa 2557,Agencia,Jutiapa,Jutiapa,Zona 5,65208,+502 5466-4599
2558,Agencia Jalapa 2558,Agencia,Jalapa,Jalapa,Zona 7,47191,+502 1003-8322
2559,Agencia Huehuetenango 2559,Agencia,Huehuetenango,Huehuetenango,Zona 8,67494,+502 3610-9127
2560,Agencia Guatemala 2560,Agencia,Guatemala,Guatemala,Zona 6,78526,+502 7091-6275
2561,Agencia Antigua Guatemala 2561,Agencia,Sacatepéquez,Antigua Guatemala,Zona 1,83872,+502 7032-4937
2562,Agencia Escuintla 2562,Agencia,Escuintla,Escuintla,Zona 6,91161,+502 5901-7718
2563,Agencia Quetzaltenango 2563,Agencia,Quetzaltenango,Quetzaltenango,Zona 3,51136,+502 9832-1651
2564,Agencia Cobán 2564,Agencia,Alta Verapaz,Cobán,Zona 1,20153,+502 1694-4766
2565,Agencia Flores 2565,Agencia,Petén,Flores,Zona 5,20434,+502 6673-2527
2566,Agencia Chiquimula 2566,Agencia,Chiquimula,Chiquimula,Zona 9,80855,+502 2155-9622
2567,Agencia Jutiapa 2567,Agencia,Jutiapa,Jutiapa,Zona 8,78477,+502 8039-1471
2568,Agencia Jalapa 2568,Agencia,Jalapa,Jalapa,Zona 4,91667,+502 6604-5611
2569,Agencia Huehuetenango 2569,Agencia,Huehuetenango,Huehuetenango,Zona 8,64227,+502 1793-6189
2570,Agencia Guatemala 2570,Agencia,Guatemala,Guatemala,Zona 3,13230,+502 2134-4886
2571,Agencia Antigua Guatemala 2571,Agencia,Sacatepéquez,Antigua Guatemala,Zona 1,25757,+502 4050-6740
2572,Agencia Escuintla 2572,Agencia,Escuintla,Escuintla,Zona 6,59920,+502 7520-2974
2573,Agencia Quetzaltenango 2573,Agencia,Quetzaltenango,Quetzaltenango,Zona 5,95181,+502 9211-7084
2574,Agencia Cobán 2574,Agencia,Alta Verapaz,Cobán,Zona 6,58990,+502 6227-9164
2575,Agencia Flores 2575,Agencia,Petén,Flores,Zona 5,86198,+502 3877-1939
2576,Agencia Chiquimula 2576,Agencia,Chiquimula,Chiquimula,Zona 1,67128,+502 8739-1445
2577,Agencia Jutiapa 2577,Agencia,Jutiapa,Jutiapa,Zona 5,63691,+502 4746-7268
2578,Agencia Jalapa 2578,Agencia,Jalapa,Jalapa,Zona 10,74548,+502 5042-4682
2579,Agencia Huehuetenango 2579,Agencia,Huehuetenango,Huehuetenango,Zona 1,34857,+502 9449-5918
2580,Agencia Guatemala 2580,Agencia,Guatemala,Guatemala,Zona 5,67056,+502 8196-2461
2581,Agencia Antigua Guatemala 2581,Agencia,Sacatepéquez,Antigua Guatemala,Zona 7,30344,+502 4634-1023
2582,Agencia Escuintla 2582,Agencia,Escuintla,Escuintla,Zona 4,11119,+502 8983-5485
2583,Agencia Quetzaltenango 2583,Agencia,Quetzaltenango,Quetzaltenango,Zona 7,82861,+502 8599-2902
2584,Agencia Cobán 2584,Agencia,Alta Verapaz,Cobán,Zona 7,12855,+502 5852-1366
2585,Agencia Flores 2585,Agencia,Petén,Flores,Zona 9,89943,+502 7452-7261
2586,Agencia Chiquimula 2586,Agencia,Chiquimula,Chiquimula,Zona 4,21214,+502 9541-3163
2587,Agencia Jutiapa 2587,Agencia,Jutiapa,Jutiapa,Zona 8,43896,+502 5238-3904
2588,Agencia Jalapa 2588,Agencia,Jalapa,Jalapa,Zona 4,43627,+502 1091-1031
2589,Agencia Huehuetenango 2589,Agencia,Huehuetenango,Huehuetenango,Zona 10,68563,+502 2265-7419
2590,Agencia Guatemala 2590,Agencia,Guatemala,Guatemala,Zona 7,27203,+502 8274-8036
2591,Agencia Antigua Guatemala 2591,Agencia,Sacatepéquez,Antigua Guatemala,Zona 7,39237,+502 1372-7406
2592,Agencia Escuintla 2592,Agencia,Escuintla,Escuintla,Zona 8,33471,+502 9547-7646
2593,Agencia Quetzaltenango 2593,Agencia,Quetzaltenango,Quetzaltenango,Zona 8,38899,+502 6180-9061
2594,Agencia Cobán 2594,Agencia,Alta Verapaz,Cobán,Zona 5,77183,+502 2258-6788
2595,Agencia Flores 2595,Agencia,Petén,Flores,Zona 3,37515,+502 4236-3938
2596,Agencia Chiquimula 2596,Agencia,Chiquimula,Chiquimula,Zona 7,62072,+502 3558-4251
2597,Agencia Jutiapa 2597,Agencia,Jutiapa,Jutiapa,Zona 9,88374,+502 9577-6880
2598,Agencia Jalapa 2598,Agencia,Jalapa,Jalapa,Zona 10,23305,+502 6605-2664
2599,Agencia Huehuetenango 2599,Agencia,Huehuetenango,Huehuetenango,Zona 5,33182,+502 7112-3010
2600,Agencia Guatemala 2600,Agencia,Guatemala,Guatemala,Zona 2,65272,+502 6687-8679
2601,Agencia Antigua Guatemala 2601,Agencia,Sacatepéquez,Antigua Guatemala,Zona 9,64791,+502 8415-5084
2602,Agencia Escuintla 2602,Agencia,Escuintla,Escuintla,Zona 6,74795,+502 8993-7181
2603,Agencia Quetzaltenango 2603,Agencia,Quetzaltenango,Quetzaltenango,Zona 10,55997,+502 5442-6363
2604,Agencia Cobán 2604,Agencia,Alta Verapaz,Cobán,Zona 3,24808,+502 8001-9116
2605,Agencia Flores 2605,Agencia,Petén,Flores,Zona 3,69901,+502 3701-9550
2606,Agencia Chiquimula 2606,Agencia,Chiquimula,Chiquimula,Zona 3,69522,+502 8644-2513
2607,Agencia Jutiapa 2607,Agencia,Jutiapa,Jutiapa,Zona 5,62949,+502 5429-6242
2608,Agencia Jalapa 2608,Agencia,Jalapa,Jalapa,Zona 4,34605,+502 7831-6909
2609,Agencia Huehuetenango 2609,Agencia,Huehuetenango,Huehuetenango,Zona 9,45651,+502 1483-7382
2610,Agencia Guatemala 2610,Agencia,Guatemala,Guatemala,Zona 1,13740,+502 4340-4662
2611,Agencia Antigua Guatemala 2611,Agencia,Sacatepéquez,Antigua Guatemala,Zona 1,80745,+502 1484-9084
2612,Agencia Escuintla 2612,Agencia,Escuintla,Escuintla,Zona 10,14710,+502 7189-5895
2613,Agencia Quetzaltenango 2613,Agencia,Quetzaltenango,Quetzaltenango,Zona 9,87788,+502 4783-2947
2614,Agencia Cobán 2614,Agencia,Alta Verapaz,Cobán,Zona 1,16627,+502 8559-2211
2615,Agencia Flores 2615,Agencia,Petén,Flores,Zona 5,37120,+502 4449-6527
2616,Agencia Chiquimula 2616,Agencia,Chiquimula,Chiquimula,Zona 10,55074,+502 6970-7334
2617,Agencia Jutiapa 2617,Agencia,Jutiapa,Jutiapa,Zona 9,76609,+502 6670-4207
2618,Agencia Jalapa 2618,Agencia,Jalapa,Jalapa,Zona 4,17281,+502 6604-3115
2619,Agencia Huehuetenango 2619,Agencia,Huehuetenango,Huehuetenango,Zona 4,87213,+502 5965-6462
2620,Agencia Guatemala 2620,Agencia,Guatemala,Guatemala,Zona 9,23705,+502 9179-2753
2621,Agencia Antigua Guatemala 2621,Agencia,Sacatepéquez,Antigua Guatemala,Zona 1,39444,+502 4314-5669
2622,Agencia Escuintla 2622,Agencia,Escuintla,Escuintla,Zona 2,41455,+502 5630-3817
2623,Agencia Quetzaltenango 2623,Agencia,Quetzaltenango,Quetzaltenango,Zona 7,95181,+502 2903-4499
2624,Agencia Cobán 2624,Agencia,Alta Verapaz,Cobán,Zona 8,16811,+502 3320-1499
2625,Agencia Flores 2625,Agencia,Petén,Flores,Zona 6,31197,+502 8592-9162
2626,Agencia Chiquimula 2626,Agencia,Chiquimula,Chiquimula,Zona 5,66358,+502 8414-4107
2627,Agencia Jutiapa 2627,Agencia,Jutiapa,Jutiapa,Zona 9,40880,+502 3192-4689
2628,Agencia Jalapa 2628,Agencia,Jalapa,Jalapa,Zona 2,41682,+502 4352-3355
2629,Agencia Huehuetenango 2629,Agencia,Huehuetenango,Huehuetenango,Zona 4,86996,+502 1245-9049
2630,Agencia Guatemala 2630,Agencia,Guatemala,Guatemala,Zona 4,64933,+502 3850-2947
2631,Agencia Antigua Guatemala 2631,Agencia,Sacatepéquez,Antigua Guatemala,Zona 5,96991,+502 6744-5407
2632,Agencia Escuintla 2632,Agencia,Escuintla,Escuintla,Zona 8,37670,+502 9657-7737
2633,Agencia Quetzaltenango 2633,Agencia,Quetzaltenango,Quetzaltenango,Zona 5,70002,+502 4744-4668
2634,Agencia Cobán 2634,Agencia,Alta Verapaz,Cobán,Zona 8,80589,+502 4576-4273
2635,Agencia Flores 2635,Agencia,Petén,Flores,Zona 7,44227,+502 8898-2647
2636,Agencia Chiquimula 2636,Agencia,Chiquimula,Chiquimula,Zona 10,48601,+502 9861-6417
2637,Agencia Jutiapa 2637,Agencia,Jutiapa,Jutiapa,Zona 5,13592,+502 4888-2848
2638,Agencia Jalapa 2638,Agencia,Jalapa,Jalapa,Zona 6,27830,+502 7327-5015
2639,Agencia Huehuetenango 2639,Agencia,Huehuetenango,Huehuetenango,Zona 7,68077,+502 2129-5762
2640,Agencia Guatemala 2640,Agencia,Guatemala,Guatemala,Zona 5,33946,+502 9509-3906
2641,Agencia Antigua Guatemala 2641,Agencia,Sacatepéquez,Antigua Guatemala,Zona 2,50970,+502 9331-9047
2642,Agencia Escuintla 2642,Agencia,Escuintla,Escuintla,Zona 8,99770,+502 9477-7579
2643,Agencia Quetzaltenango 2643,Agencia,Quetzaltenango,Quetzaltenango,Zona 1,68446,+502 2641-3798
2644,Agencia Cobán 2644,Agencia,Alta Verapaz,Cobán,Zona 8,35064,+502 1521-7496
2645,Agencia Flores 2645,Agencia,Petén,Flores,Zona 8,65475,+502 3884-4146
2646,Agencia Chiquimula 2646,Agencia,Chiquimula,Chiquimula,Zona 3,77682,+502 5562-5204
2647,Agencia Jutiapa 2647,Agencia,Jutiapa,Jutiapa,Zona 7,31684,+502 9667-9544
2648,Agencia Jalapa 2648,Agencia,Jalapa,Jalapa,Zona 5,36244,+502 9359-9204
2649,Agencia Huehuetenango 2649,Agencia,Huehuetenango,Huehuetenango,Zona 7,53744,+502 7425-4229
2650,Agencia Guatemala 2650,Agencia,Guatemala,Guatemala,Zona 2,69317,+502 7084-7046
2651,Agencia Antigua Guatemala 2651,Agencia,Sacatepéquez,Antigua Guatemala,Zona 5,86661,+502 3026-6798
2652,Agencia Escuintla 2652,Agencia,Escuintla,Escuintla,Zona 3,78137,+502 2872-3083
2653,Agencia Quetzaltenango 2653,Agencia,Quetzaltenango,Quetzaltenango,Zona 2,12292,+502 1221-5821
2654,Agencia Cobán 2654,Agencia,Alta Verapaz,Cobán,Zona 1,18099,+502 5070-7872
2655,Agencia Flores 2655,Agencia,Petén,Flores,Zona 10,41476,+502 5190-7103
2656,Agencia Chiquimula 2656,Agencia,Chiquimula,Chiquimula,Zona 4,53361,+502 5899-1468
2657,Agencia Jutiapa 2657,Agencia,Jutiapa,Jutiapa,Zona 8,71609,+502 5096-6486
2658,Agencia Jalapa 2658,Agencia,Jalapa,Jalapa,Zona 10,28003,+502 2700-1980
2659,Agencia Huehuetenango 2659,Agencia,Huehuetenango,Huehuetenango,Zona 6,72106,+502 3235-1240
2660,Agencia Guatemala 2660,Agencia,Guatemala,Guatemala,Zona 7,16107,+502 2853-5327
2661,Agencia Antigua Guatemala 2661,Agencia,Sacatepéquez,Antigua Guatemala,Zona 6,16838,+502 3978-9400
2662,Agencia Escuintla 2662,Agencia,Escuintla,Escuintla,Zona 6,71051,+502 7892-3730
2663,Agencia Quetzaltenango 2663,Agencia,Quetzaltenango,Quetzaltenango,Zona 3,27345,+502 8139-6782
2664,Agencia Cobán 2664,Agencia,Alta Verapaz,Cobán,Zona 7,55723,+502 4558-1316
2665,Agencia Flores 2665,Agencia,Petén,Flores,Zona 10,26310,+502 9517-3937
2666,Agencia Chiquimula 2666,Agencia,Chiquimula,Chiquimula,Zona 9,95090,+502 5240-7343
2667,Agencia Jutiapa 2667,Agencia,Jutiapa,Jutiapa,Zona 7,17065,+502 9795-3097
2668,Agencia Jalapa 2668,Agencia,Jalapa,Jalapa,Zona 2,35694,+502 2749-9345
2669,Agencia Huehuetenango 2669,Agencia,Huehuetenango,Huehuetenango,Zona 7,96517,+502 3613-5092
2670,Agencia Guatemala 2670,Agencia,Guatemala,Guatemala,Zona 4,22097,+502 4436-5570
2671,Agencia Antigua Guatemala 2671,Agencia,Sacatepéquez,Antigua Guatemala,Zona 10,71994,+502 8054-9222
2672,Agencia Escuintla 2672,Agencia,Escuintla,Escuintla,Zona 8,66219,+502 5216-6156
2673,Agencia Quetzaltenango 2673,Agencia,Quetzaltenango,Quetzaltenango,Zona 8,96545,+502 9990-2895
2674,Agencia Cobán 2674,Agencia,Alta Verapaz,Cobán,Zona 10,28073,+502 2749-1079
2675,Agencia Flores 2675,Agencia,Petén,Flores,Zona 10,76577,+502 8689-6648
2676,Agencia Chiquimula 2676,Agencia,Chiquimula,Chiquimula,Zona 6,80666,+502 1388-4738
2677,Agencia Jutiapa 2677,Agencia,Jutiapa,Jutiapa,Zona 4,74152,+502 5287-1517
2678,Agencia Jalapa 2678,Agencia,Jalapa,Jalapa,Zona 1,60897,+502 2144-1211
2679,Agencia Huehuetenango 2679,Agencia,Huehuetenango,Huehuetenango,Zona 8,66276,+502 2115-9696
2680,Agencia Guatemala 2680,Agencia,Guatemala,Guatemala,Zona 8,16785,+502 5784-8966
2681,Agencia Antigua Guatemala 2681,Agencia,Sacatepéquez,Antigua Guatemala,Zona 9,97355,+502 3843-4736
2682,Agencia Escuintla 2682,Agencia,Escuintla,Escuintla,Zona 5,80897,+502 3194-3749
2683,Agencia Quetzaltenango 2683,Agencia,Quetzaltenango,Quetzaltenango,Zona 6,79827,+502 6110-1555
2684,Agencia Cobán 2684,Agencia,Alta Verapaz,Cobán,Zona 1,96861,+502 9486-9620
2685,Agencia Flores 2685,Agencia,Petén,Flores,Zona 9,31997,+502 6426-8656
2686,Agencia Chiquimula 2686,Agencia,Chiquimula,Chiquimula,Zona 7,91599,+502 9826-8719
2687,Agencia Jutiapa 2687,Agencia,Jutiapa,Jutiapa,Zona 6,56158,+502 1677-4754
2688,Agencia Jalapa 2688,Agencia,Jalapa,Jalapa,Zona 7,43935,+502 8886-5782
2689,Agencia Huehuetenango 2689,Agencia,Huehuetenango,Huehuetenango,Zona 10,38811,+502 9763-6446
2690,Agencia Guatemala 2690,Agencia,Guatemala,Guatemala,Zona 6,65515,+502 5484-7621
2691,Agencia Antigua Guatemala 2691,Agencia,Sacatepéquez,Antigua Guatemala,Zona 10,50284,+502 1600-2267
2692,Agencia Escuintla 2692,Agencia,Escuintla,Escuintla,Zona 6,22249,+502 1964-5593
2693,Agencia Quetzaltenango 2693,Agencia,Quetzaltenango,Quetzaltenango,Zona 4,68877,+502 4899-8470
2694,Agencia Cobán 2694,Agencia,Alta Verapaz,Cobán,Zona 8,81740,+502 8379-3678
2695,Agencia Flores 2695,Agencia,Petén,Flores,Zona 9,47190,+502 7489-1537
2696,Agencia Chiquimula 2696,Agencia,Chiquimula,Chiquimula,Zona 3,10577,+502 1855-4222
2697,Agencia Jutiapa 2697,Agencia,Jutiapa,Jutiapa,Zona 9,91761,+502 6684-2475
2698,Agencia Jalapa 2698,Agencia,Jalapa,Jalapa,Zona 1,16366,+502 5463-4615
2699,Agencia Huehuetenango 2699,Agencia,Huehuetenango,Huehuetenango,Zona 3,56912,+502 4493-9461
2700,Agencia Guatemala 2700,Agencia,Guatemala,Guatemala,Zona 10,16254,+502 3785-5495
2701,Agencia Antigua Guatemala 2701,Agencia,Sacatepéquez,Antigua Guatemala,Zona 4,11922,+502 8817-5530
2702,Agencia Escuintla 2702,Agencia,Escuintla,Escuintla,Zona 10,49336,+502 1974-5691
2703,Agencia Quetzaltenango 2703,Agencia,Quetzaltenango,Quetzaltenango,Zona 8,82154,+502 8349-2072
2704,Agencia Cobán 2704,Agencia,Alta Verapaz,Cobán,Zona 8,54971,+502 4696-7118
2705,Agencia Flores 2705,Agencia,Petén,Flores,Zona 2,28900,+502 7583-2635
2706,Agencia Chiquimula 2706,Agencia,Chiquimula,Chiquimula,Zona 6,80892,+502 3657-3227
2707,Agencia Jutiapa 2707,Agencia,Jutiapa,Jutiapa,Zona 4,67467,+502 2504-1731
2708,Agencia Jalapa 2708,Agencia,Jalapa,Jalapa,Zona 9,15522,+502 8932-4148
